Link,Author Keywords,EID
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876943063&doi=10.1016%2fj.future.2013.01.010&partnerID=40&md5=b9f84477e4bfc7ed42bf27de7ee14537","Cloud computing; Internet of Things; RFID Smart environments; Ubiquitous sensing; Wireless sensor networks",2-s2.0-84876943063
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033749075&doi=10.1109%2f49.840210&partnerID=40&md5=250d66ccf29fe97c32b32029b3fbea98",,2-s2.0-0033749075
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-72249114849&doi=10.1287%2fisre.3.1.60&partnerID=40&md5=648fb88a25e8c62b24d9e517028c9b5b","Information systems assessment; Information systems success; Measurement",2-s2.0-72249114849
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052617391&doi=10.1145%2f371920.372071&partnerID=40&md5=f73cb0071ebf35f8821c73992eb9c94a",,2-s2.0-85052617391
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030321143&partnerID=40&md5=d1bf6fb7b9c69c5562b8be5db4242503",,2-s2.0-85030321143
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904979683&doi=10.1109%2fJSAC.2014.2328098&partnerID=40&md5=2d6f31880e47c12e87d6215221872ba3","Cellular systems; energy efficiency; HetNets; massive MIMO; millimeter wave; small cells",2-s2.0-84904979683
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027297425&partnerID=40&md5=f8092877dd5a87749ba16af15b3ba091",,2-s2.0-0027297425
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034547115&partnerID=40&md5=00cdae1b492783f569f7ce8d81c461d7",,2-s2.0-0034547115
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-73449149291&doi=10.1287%2fisre.2.3.192&partnerID=40&md5=a37a9fd47cd98e8dcde3ac1e8df7e009","Information technology adoption; Innovation diffusion; Instrument development; Research methodology",2-s2.0-73449149291
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044542379&partnerID=40&md5=78f2bc16fd361e274004b0f78b3ef44a",,2-s2.0-85044542379
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046897776&partnerID=40&md5=e1f06f1d0e9d9edc9db04224446fd32c",,2-s2.0-85046897776
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-73549120882&doi=10.1287%2fisre.6.2.144&partnerID=40&md5=1401d3a57310d1f4443f3ef97c188bcd","Information technology usage; Innovation characteristics; Tehnology acceptance moderl; Theory of planned behvior",2-s2.0-73549120882
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745648091&doi=10.1016%2fj.comnet.2006.05.001&partnerID=40&md5=dcdfec5cea6640f18934199028da7531","Cognitive radio networks; Dynamic spectrum access networks; Next generation networks; Spectrum management; Spectrum mobility; Spectrum sensing; Spectrum sharing",2-s2.0-33745648091
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-46449122114&doi=10.1016%2fj.comnet.2008.04.002&partnerID=40&md5=95661c62c9a29fdc12995c195ff2f4ae","Protocols; Sensor network deployment; Sensor network services; Survey; Wireless sensor network",2-s2.0-46449122114
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898964201&partnerID=40&md5=d1974c80e29ec37759872f4a8ce6d823",,2-s2.0-84898964201
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047004943&partnerID=40&md5=80b6e4931d69670865efaadd2095db4d",,2-s2.0-85047004943
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937862424&partnerID=40&md5=9cc5f3fbe00e60951cdfb4a7b8a0216c",,2-s2.0-84937862424
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937508363&partnerID=40&md5=d85f91c4e24b4b4d707fc4515458b207",,2-s2.0-84937508363
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-21644433634&doi=10.1145%2f1165389.945462&partnerID=40&md5=342ccf1a7645d96f58a903d4650c6a52","Hypervisors; Paravirtualization; Virtual Machine Monitors",2-s2.0-21644433634
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034782005&doi=10.1145%2f964723.383071&partnerID=40&md5=d68c8b78a600c5b64c5970cd6485f7bd",,2-s2.0-0034782005
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965096967&partnerID=40&md5=3431a053b9f33931b660244c377080d7",,2-s2.0-84965096967
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860665893&doi=10.1145%2f2181037.2181040&partnerID=40&md5=31d479b9738863fbd2c57d57395cc4b4","alternate reality games; game-based technologies; gameful design; gamefulness; games; gamification; pervasive games; play; playful design; playfulness; serious games",2-s2.0-84860665893
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-63649117166&doi=10.1016%2fj.future.2008.12.001&partnerID=40&md5=cc44cba36b6a2a7c08abac904f351544","Cloud computing; Data Centers; Market-oriented resource allocation; Utility computing; Virtualization",2-s2.0-63649117166
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965121965&partnerID=40&md5=3d12e08d3918acf9d3470ecd7b5b778d",,2-s2.0-84965121965
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899013802&partnerID=40&md5=23c2a9e6dbb1b9be2560df5e24bfa648",,2-s2.0-84899013802
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-21644437974&doi=10.1145%2f1165389.945450&partnerID=40&md5=4d31e616e52ad50ec51b37b0ce1c0139","Clustered storage; Data storage; Fault tolerance; Scalability",2-s2.0-21644437974
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034539015&partnerID=40&md5=59d2c9ac74e9c96722c08add84b3df7c",,2-s2.0-0034539015
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042242856&doi=10.1287%2fisre.14.2.189.16018&partnerID=40&md5=9fc1325b8e655f3042bd210792b074fe","Interaction Effects; Measurement Error; Moderators; PLS; Structural Equation Modeling",2-s2.0-0042242856
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-10944266504&doi=10.1109%2fTMC.2004.41&partnerID=40&md5=6065069d57ebfab6ac70dcb2b899dcb4","Clustering, network lifetime; Energy efficiency; Fault tolerance; Sensor networks",2-s2.0-10944266504
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018875486&partnerID=40&md5=6989dd74bac10d4414450a04e82f50ba",,2-s2.0-85018875486
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-4143089652&partnerID=40&md5=6beeb85243bf7e2ea93211638a19a92a",,2-s2.0-4143089652
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019257780&partnerID=40&md5=59af49b6b04f26e8ca7527448f964001",,2-s2.0-85019257780
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034559541&doi=10.1287%2fisre.11.4.342.11872&partnerID=40&md5=5fae105ac497eb79ae08aea90ed3f84e","Anxiety; Enjoyment; Perceived Ease of Use; Playfulness; Self-Efficacy; Technology Acceptance Model; Usability",2-s2.0-0034559541
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037252945&doi=10.1109%2fMIC.2003.1167344&partnerID=40&md5=1dfc3e45bf07264fd0637f1d2020d05a",,2-s2.0-0037252945
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013623251&doi=10.1145%2f52324.52356&partnerID=40&md5=8bfbcc4474cdc4be89b5b4cfd46b731d",,2-s2.0-85013623251
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038215940&partnerID=40&md5=e7f6611aa423276ab95bd73aa45ad93e",,2-s2.0-85038215940
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030174634&doi=10.1145%2f192844.192905&partnerID=40&md5=681dc77c42e93622568bbcb000c0cd6f","Collaborative filtering; Electronic bulletin boards; Information filtering; Netnews; Selective dissemination of information; Social filtering; Usenet; User model",2-s2.0-85030174634
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899013108&partnerID=40&md5=6bfef39eeee2f03a1095f21d5e00bb93",,2-s2.0-84899013108
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068705129&doi=10.1186%2fs40537-019-0197-0&partnerID=40&md5=de6cd8949f6015e4c52f0d751da090e5","Big data; Data Augmentation; Deep Learning; GANs; Image data",2-s2.0-85068705129
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042297004&partnerID=40&md5=accadf2044f1e8592099683263d18d16",,2-s2.0-85042297004
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018938177&partnerID=40&md5=9317857555d943ae279ab7d47982b315",,2-s2.0-85018938177
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869201485&partnerID=40&md5=14aa83df115308a2cf91468d634a36aa",,2-s2.0-84869201485
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547273527&doi=10.1145%2f1180405.1180418&partnerID=40&md5=e977fb207a5e15bbcb4d7dcaba7f4857","Access control; Attribute-based encryption; Audit logs; Broadcast encryption; Delegation; Hierarchical identity-based encryption",2-s2.0-34547273527
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041020882&partnerID=40&md5=9727b27f3aeef4b9daa0e2ef6515a030",,2-s2.0-85041020882
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864073449&partnerID=40&md5=8740b30b7224ed12d5ddd538849e611c",,2-s2.0-84864073449
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85024480368&doi=10.1109%2fSP.2017.49&partnerID=40&md5=1bf66707975986bd4d768444b5bdc5b3",,2-s2.0-85024480368
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038675868&doi=10.1002%2fwcm.72&partnerID=40&md5=dd3650e79330c5646fdf90cb6eedd3af","Ad hoc networks; Entity mobility models; Group mobility models; Mobility models",2-s2.0-0038675868
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84968754224&doi=10.1145%2f2736277.2741093&partnerID=40&md5=19c3ff818b7dd1a0e3b6582db8877436","Dimension Reduction; Feature Learning; Information Network Embedding; Scalability",2-s2.0-84968754224
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027814133&partnerID=40&md5=d5809911bb1712470273f911aea0f316",,2-s2.0-0027814133
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031939960&doi=10.1145%2f3038912.3052569&partnerID=40&md5=90266dad26d67d8243243cda18e309a4","Collaborative filtering; Deep learning; Implicit feedback; Matrix factorization; Neural networks",2-s2.0-85031939960
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033204106&doi=10.1145%2f316194.316229&partnerID=40&md5=337986c1a82a970e706e0f670204ebd0",,2-s2.0-0033204106
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036737236&doi=10.1287%2fisre.13.3.334.81&partnerID=40&md5=ffcc9f2afd3e20f1b72131f24c057ec8","Disposition; Disposition to Trust; e-Commerce; Institution-Based Trust; Measure; Nomological Network; Site Quality; Trust; Trusting Beliefs; Trusting Intentions; Web Vendor",2-s2.0-0036737236
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-76749083002&doi=10.1145%2f1658939.1658941&partnerID=40&md5=5d902d8b72cc036c51ecd83d3b243d09","Content routing; Content-based security; Content-centric networking",2-s2.0-76749083002
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899013173&partnerID=40&md5=0d0b281515abcd4aae82e0d4a9088c07",,2-s2.0-84899013173
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962432583&doi=10.1109%2fASSPCC.2000.882463&partnerID=40&md5=2d46784f9c71635675c5158124dc9855",,2-s2.0-84962432583
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952649961&doi=10.4018%2fjswis.2009081901&partnerID=40&md5=2714c9447cd0ea0c89a7c7f8b7be7bcc","Data exploration; Data sharing; Linked data; Semantic web; Web of data",2-s2.0-77952649961
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018863845&partnerID=40&md5=ba07465292f84368f7a0e991affdb0c9",,2-s2.0-85018863845
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965140688&partnerID=40&md5=c35122d79c7b141e30c24f6faadeef48",,2-s2.0-84965140688
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-13844296355&doi=10.1016%2fj.comnet.2004.12.001&partnerID=40&md5=4827d0ea9838da7950454bf6360e4017","Ad hoc networks; Medium access control; Power management and control; Routing protocol; Scalability; Security; Timing synchronization; Transport protocol; Wireless mesh networks; Wireless sensor networks",2-s2.0-13844296355
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898939480&partnerID=40&md5=6f39a5fbb274aecbc966308e516ba557",,2-s2.0-84898939480
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038341106&doi=10.1145%2f586110.586117&partnerID=40&md5=5457accd94b3b85f3ef678ea0de96eaf","Key management; Probabilistic key sharing; Random graphs; Sensor networks",2-s2.0-0038341106
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106319926&doi=10.1145%2f288235.288256&partnerID=40&md5=0383dfe7f0f706560fb8b77e9a8ee721",,2-s2.0-85106319926
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046993347&partnerID=40&md5=42f9017293dace581e96c295e58cdc80",,2-s2.0-85046993347
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040175609&partnerID=40&md5=ca5c5b9a6b334264d993e55916aaa628",,2-s2.0-85040175609
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034539094&doi=10.1145%2f345910.345917&partnerID=40&md5=312cd530f0410f1c8d263839e9214ee7",,2-s2.0-0034539094
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965162393&partnerID=40&md5=5dcc1bd47e1ae568cd252d787ab4dfaa",,2-s2.0-84965162393
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034775826&doi=10.1145%2f964723.383072&partnerID=40&md5=85be5ed855c9d1f3e00be232417de36d",,2-s2.0-0034775826
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864037603&partnerID=40&md5=ef513f0f8399dd4b2045ca5adf1529fd",,2-s2.0-84864037603
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090172731&partnerID=40&md5=b10fa8fef6f3c459f8a552b8f2fc09c5",,2-s2.0-85090172731
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880467894&doi=10.1145%2f775152.775242&partnerID=40&md5=5d35e7edec7ceb78b156313303fde4b3","distributed eigenvector computation; peer-to-peer; reputation",2-s2.0-84880467894
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060036181&doi=10.1145%2f1465482.1465560&partnerID=40&md5=9ed463e7a30c37b9801df9f3dca544f6",,2-s2.0-85060036181
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-13944283393&doi=10.1016%2fj.adhoc.2003.09.010&partnerID=40&md5=b319788f3af2287357052aa3d6a0b844","Classification of protocols; Energy-aware routing; Routing protocols; Sensor networks",2-s2.0-13944283393
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-35148867982&doi=10.1145%2f1242572.1242667&partnerID=40&md5=3b00d0d191fa288c389d6ec7e80b9474","Wikipedia; WordNet",2-s2.0-35148867982
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644986718&doi=10.1109%2fJSAC.2005.862417&partnerID=40&md5=93ef25a45fa4cd33c498557c70c324ce","Coherence time; Fading channel; Network cooperative diversity; Outage probability; Wireless networks",2-s2.0-33644986718
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861997111&doi=10.1016%2fj.adhoc.2012.02.016&partnerID=40&md5=da7c2449c16b65f4df13c44a53973a2f","Actuators; Internet-of-Things; Interoperability; RFID; Security; Sensors; Smart objects; Web",2-s2.0-84861997111
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023288305&doi=10.1109%2fJSAC.1987.1146527&partnerID=40&md5=034f86ae62467b3af47b6e1129452d49",,2-s2.0-0023288305
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062838317&doi=10.1109%2fMARK.1979.8817296&partnerID=40&md5=82c2181135a0a2a657a292dbcf63a3a0",,2-s2.0-85062838317
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084161366&partnerID=40&md5=9c78529321c564299c89b4f8f73e0232",,2-s2.0-85084161366
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063421586&doi=10.1016%2fj.future.2019.02.028&partnerID=40&md5=ed5542f413b23e2f6cba6f5b6b025a9d","Harris hawks optimization algorithm; Metaheuristic; Nature-inspired computing; Optimization; Swarm intelligence",2-s2.0-85063421586
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-73549114871&doi=10.1287%2fisre.2.3.173&partnerID=40&md5=7f749d91c6ef4f05e6b912a23d3fecb4","Laboratory experiment; User acceptance; User attitudes; User behavior",2-s2.0-73549114871
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0343006736&doi=10.1016%2fS0167-739X%2800%2900043-1&partnerID=40&md5=e546450941ac0ed178bb481ab30d0e19",,2-s2.0-0343006736
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013880960&doi=10.1186%2fs40537-016-0043-6&partnerID=40&md5=291433db134501920a9adcf3cf65a9fa","Data mining; Domain adaptation; Machine learning; Survey; Transfer learning",2-s2.0-85013880960
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899006908&partnerID=40&md5=6e844477657efb3f83603fdebaf03dd4",,2-s2.0-84899006908
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107491666&partnerID=40&md5=0066bc76607662ac4ae639b93ae004f4",,2-s2.0-85107491666
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919389514&doi=10.1016%2fj.ijinfomgt.2014.10.007&partnerID=40&md5=82ae67bfd30f9d55989f71b9aaa619e0","Big data analytics; Big data definition; Predictive analytics; Unstructured data analytics",2-s2.0-84919389514
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037502904&doi=10.1016%2fS0140-3664%2802%2900248-7&partnerID=40&md5=75e0cf015513d52980ad8b2901386d20","Energy scavenging; Self powered wireless sensing; Vibration to electricity conversion",2-s2.0-0037502904
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-13944252629&doi=10.1016%2fj.adhoc.2005.01.004&partnerID=40&md5=c77c692044025c1eaae4bbf392aed166","Acoustic communications; Underwater acoustic sensor networks; Underwater networking",2-s2.0-13944252629
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250727580&doi=10.1145%2f1143844.1143874&partnerID=40&md5=014149fad3f08082f941fbe6ffd79ce0",,2-s2.0-34250727580
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032646667&doi=10.1109%2f49.793310&partnerID=40&md5=20c74f2741eda9011f97331ec2d98cf1",,2-s2.0-0032646667
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-26444451023&doi=10.1145%2f1031495.1031508&partnerID=40&md5=486f8ea6ff7cbea5932df6652eceda6b","Communication Interfaces; Energy Efficient Operation; Media Access Protocols; Networking; Reconfigurable Protocols; Wireless Sensor Networks",2-s2.0-26444451023
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044237836&partnerID=40&md5=a4c79ff84828cbbfaef5ab762d621be3",,2-s2.0-85044237836
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1542329081&doi=10.1145%2f938985.938995&partnerID=40&md5=ecf943e9e1b8c202127c030a4962f9d2","Localization; Location discovery; Positioning; Sensor Networks",2-s2.0-1542329081
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887252594&partnerID=40&md5=b8c65623afeec919b06cd75fcc4ba785",,2-s2.0-84887252594
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937959846&partnerID=40&md5=3b8fb6226a94906f4da69ac2b03c1b93",,2-s2.0-84937959846
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250704813&doi=10.1145%2f1143844.1143891&partnerID=40&md5=8cb03175a31df78e671dfed038cdef9e",,2-s2.0-34250704813
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890768200&partnerID=40&md5=ac6fc9a103b2411c018d902eca94c54a",,2-s2.0-84890768200
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019228440&partnerID=40&md5=7d7d8682b108d9bd932c4084ca151564",,2-s2.0-85019228440
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024123493&doi=10.1109%2f49.12889&partnerID=40&md5=edf55995b1771231d36ec1183a9c877d",,2-s2.0-0024123493
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84909954410&partnerID=40&md5=5d6c72fcf0b834c8974d432a091e4e2b",,2-s2.0-84909954410
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877760312&partnerID=40&md5=6f51de6bab70237679129d7a6f8b107a",,2-s2.0-84877760312
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034772133&doi=10.1145%2f381677.381685&partnerID=40&md5=6739f66974453a2fb02f9ef2c77ad89a",,2-s2.0-0034772133
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059766484&partnerID=40&md5=89d0f9a63e61cafc52b363d248aa8306",,2-s2.0-85059766484
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898796363&doi=10.1007%2fs11036-013-0489-0&partnerID=40&md5=0512f71bb1d9ca0e569f06a2097a08c2","Big data; Big data analysis; Cloud computing; Data center; Hadoop; Internet of things; Smart grid",2-s2.0-84898796363
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-21644436295&partnerID=40&md5=c5ae10dff026e6969ed60ee01143b716",,2-s2.0-21644436295
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857370722&doi=10.1016%2fj.future.2011.04.017&partnerID=40&md5=404d8a6f96e7208ce49f7fb3ffc699cd","Cloud computing; Dynamic consolidation; Energy efficiency; Green IT; Resource management; Virtualization",2-s2.0-84857370722
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978047763&doi=10.1109%2fEuroSP.2016.36&partnerID=40&md5=68ed4c6e9ec5fb4b4a17195b039b095c",,2-s2.0-84978047763
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937964578&partnerID=40&md5=247958a27e38b725cb13f53927d46099",,2-s2.0-84937964578
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-56449087483&doi=10.1016%2fj.adhoc.2008.06.003&partnerID=40&md5=54a89329040361337871bc094f54b940","Energy efficiency; Power management; Survey; Wireless sensor networks",2-s2.0-56449087483
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942256852&doi=10.1093%2fcomnet%2fcnu016&partnerID=40&md5=140ec23eb76c86d380f281cd3709b70e","Data analysis; Dynamical systems on networks; Mathematical analysis and simulations of networks; Models of networks; Multilayer networks; Structural analysis of networks",2-s2.0-84942256852
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937943470&partnerID=40&md5=835f570b0b837ea0ff7c80a34ed02b5f",,2-s2.0-84937943470
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030956522&partnerID=40&md5=4889209711d52f0d7cbf733ba6ae882b",,2-s2.0-85030956522
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864036295&partnerID=40&md5=7363dca7372dececed7e1f69a5f818b6",,2-s2.0-84864036295
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-65249121271&doi=10.1145%2f1402946.1402967&partnerID=40&md5=79c74fac447868845b283d0dacd9469b","Data center topology; Equal-cost routing",2-s2.0-65249121271
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032339276&doi=10.1287%2fisre.9.2.204&partnerID=40&md5=d6dfb4b24321f335a4d8034ecceddde2","Innovation; Instrument Development; IT Adaption; IT Implementation; Personal Innovativeness; World-Wide Web",2-s2.0-0032339276
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036015968&doi=10.1287%2fisre.13.2.205.83&partnerID=40&md5=878658af3acb3aa27f27aa0e4a135152","Flow Theory; Nomological Validity; Online Consumer Behavior; TAM; Value-Added Search Mechanisms; Web Skills",2-s2.0-0036015968
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-11244335412&doi=10.1145%2f1023720.1023732&partnerID=40&md5=6e2251412dfbb90e850d549df3e02747","Multi-radio; Performance; Routing; Wireless multi-hop networks",2-s2.0-11244335412
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074375621&doi=10.1145%2f313451.313556&partnerID=40&md5=165bae5116815f8fa3451be6f0fb2e14",,2-s2.0-85074375621
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-13244298307&doi=10.1287%2fisre.1040.0032&partnerID=40&md5=d47653eaca134cd465ba01c95f63cf80","Causal model; Concerns for information privacy; Information privacy; Internet users' information privacy concerns; Nomological network; Structural equation modeling",2-s2.0-13244298307
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249817069&doi=10.1016%2fj.websem.2007.03.004&partnerID=40&md5=5811718fd1745b1664cfca59a8eccd30","Description logics; Tableau Theorem Proving; Web Ontology Language",2-s2.0-34249817069
