Link,Author Keywords,EID
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952313379&doi=10.1007%2fs13042-010-0001-0&partnerID=40&md5=148168c2bbba4f3ef1c023e33382a7dc","Bag of words model; Object recognition; Rademacher complexity",2-s2.0-79952313379
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33749326177&partnerID=40&md5=18df20bb22f5a725bb8c181e837b72c9","Causal discovery; Directed acyclic graph; Independent component analysis; Non-experimental data; Non-Gaussianity",2-s2.0-33749326177
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0009174475&doi=10.1016%2f0749-596X%2889%2990044-2&partnerID=40&md5=ad51234741a12e2ece0ceef23e649be5",,2-s2.0-0009174475
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34147195391&partnerID=40&md5=400838163fbfb6a02543d738508ddceb","Aggregation operator; Decision making; Interval-valued intuitionistic fuzzy number; Operational laws",2-s2.0-34147195391
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1442356040&doi=10.1111%2fj.0824-7935.2004.t01-1-00228.x&partnerID=40&md5=b0b4b83282c686adadaa5f7a7cd06b43","Class imbalance problem; Decision trees; Inductive learning; Multiple resampling; Text classification",2-s2.0-1442356040
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-3042730516&doi=10.1145%2f382780.382781&partnerID=40&md5=ef39bdf8cd4b6b8ff24e822c5a498281","Quantum cryptography; Quantum information theory; Unconditional security",2-s2.0-3042730516
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030459977&partnerID=40&md5=f9556900e7118ee327d927f0b9b89468",,2-s2.0-85030459977
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976902575&doi=10.1587%2ftransinf.2015EDP7457&partnerID=40&md5=5cee4b561925e7d369d4b6030632bd6f","Realtime processing; Sound quality; Speech analysis; Speech synthesis; Vocoder",2-s2.0-84976902575
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000461053&doi=10.1016%2f0749-596X%2886%2990006-9&partnerID=40&md5=2bd318c72a5e935b644f96c3fa1fc6cc",,2-s2.0-0000461053
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449703293&doi=10.1016%2fj.patcog.2009.08.017&partnerID=40&md5=5ee8f4b8891bd1aa3064913b79f568d1","Global matching; Local binary pattern; Rotation invariant; Texture classification",2-s2.0-70449703293
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845523839&doi=10.1016%2fj.patrec.2006.09.003&partnerID=40&md5=7d2f5d2292c94da6d266d62a5af22217","Feature selection; Genetic algorithms; Hill-climbing method; Particle swarm optimization; Reduct; Rough sets; Stochastic method",2-s2.0-33845523839
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547236488&doi=10.1007%2fs10845-007-0003-2&partnerID=40&md5=27eb43f4e48b21efb9ceefed4461eabe","Commonality; Configuration; Customization; Product architecture; Product family; Product platform; Variety modularity",2-s2.0-34547236488
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000868331&doi=10.1016%2f0165-0114%2894%2900229-Z&partnerID=40&md5=3f48fc10acec42d8e1834020685f9aad","Expert systems; Knowledge acquisition and learning; Measures of information; Possibility theory",2-s2.0-0000868331
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863817669&doi=10.2200%2fS00429ED1V01Y201207AIM018&partnerID=40&md5=83b3725badcc9e3fabad8898ac709ff0","active learning; expected error reduction; hierarchical sampling; optimal experimental design; query by committee; query by disagreement; query learning; uncertainty sampling; variance reduction",2-s2.0-84863817669
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031651077&doi=10.1145%2f273865.273901&partnerID=40&md5=0332b4b9d86795c568359d7fe6da2ff6","F.1.2 [Computation by Abstract Devices]: Modes of Computation; F.1.3 [Computation by Abstract Devices]: Complexity Classes; F.2.1 [Analysis of Algorithms and Problem Complexity]: Numerical Algorithms and Problems",2-s2.0-0031651077
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-66449130966&doi=10.1109%2fMCI.2009.932261&partnerID=40&md5=9f1c3cafb3719dd4482a0e6790fc8952",,2-s2.0-66449130966
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023843391&doi=10.1016%2f0893-6080%2888%2990023-8&partnerID=40&md5=daa41c3f7a451b5354fc8467f47b3a6b","Hidden units; Learning algorithms; Multilayered neural network; Signal processing; Sonar",2-s2.0-0023843391
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022094206&doi=10.1145%2f3828.3830&partnerID=40&md5=9ff869f60cb414e9b79bc93880f43d92",,2-s2.0-0022094206
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992311617&doi=10.1016%2fj.patcog.2016.03.028&partnerID=40&md5=219d92d0a616d94bc12032c4d88c07b1","Anomaly detection; Deep belief net; Deep learning; Feature extraction; High-dimensional data; One-class SVM; Outlier detection",2-s2.0-84992311617
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84998671002&partnerID=40&md5=128fc8bbb58b2123dd75c7c3e57a12f3",,2-s2.0-84998671002
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027186879&doi=10.1016%2f0031-3203%2893%2990098-H&partnerID=40&md5=daad758947dd8b617bdae5e2a765ffbf","Affine transform; Algebraic invariants; Feature extraction; Image matching; Moment invariants; Pattern recognition",2-s2.0-0027186879
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023855839&doi=10.1016%2f0893-6080%2888%2990020-2&partnerID=40&md5=8d688fae03f2181cda5541fbe6b2a1bf","Adaptive systems; Learning machines; Neural computing; Neural networks; Pattern recognition",2-s2.0-0023855839
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-52949105710&doi=10.1007%2fs10994-008-5064-8&partnerID=40&md5=01f2d6ce2d7baf6f5c105e7798366c6b","Multi-label classification; Preference learning; Ranking",2-s2.0-52949105710
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547866131&doi=10.1016%2fj.patrec.2006.12.018&partnerID=40&md5=a460c6a0c7ce22f84114cd10ba9722a7","2D/3D face recognition; Face databases",2-s2.0-34547866131
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651518184&doi=10.1109%2fIROS.2010.5651280&partnerID=40&md5=ff1e15cdbeb9d6fa0fc794bfc4c3740b",,2-s2.0-78651518184
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006210403&doi=10.1007%2fs10462-004-0041-5&partnerID=40&md5=478754ad34587f87f651226b1a557231","Reputation; Trust",2-s2.0-85006210403
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-22844440904&doi=10.1016%2fj.patcog.2005.03.028&partnerID=40&md5=00ce24cb3d8150f9887aee086baf7557","Differential evolution; Extreme learning machine; Minimum norm least square",2-s2.0-22844440904
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925604888&partnerID=40&md5=d659892168c1f23a5b9596219e9a3e51","Cross-validation; K-fold cross-validation; Statistical comparisons of algorithms; Variance estimators",2-s2.0-84925604888
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-4644369748&doi=10.1162%2f1532443041827880&partnerID=40&md5=d2461b2956e235552a53cde8a11e530d","Multiagent Learning; Q-learning; Reinforcement Learning",2-s2.0-4644369748
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880772945&partnerID=40&md5=bd0264a1b1b0fdd3cdb2538f09721f0b",,2-s2.0-84880772945
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1442275185&doi=10.1613%2fjair.1199&partnerID=40&md5=f6f55d985e949b8c91f6515578ee1190",,2-s2.0-1442275185
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047993875&doi=10.1613%2fjair.1.11192&partnerID=40&md5=9e802cf264d963b79ab53433667d722c",,2-s2.0-85047993875
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1942474625&doi=10.1068%2fp5117&partnerID=40&md5=348c10f38671c38ba7bc50562ccae9a5",,2-s2.0-1942474625
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001304710&doi=10.1016%2fS0364-0213%2880%2980015-2&partnerID=40&md5=2f76df49219034a61fa195711c1740ef",,2-s2.0-0001304710
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024895461&doi=10.1016%2f0167-8655%2889%2990037-8&partnerID=40&md5=418edabfe1ecda09cacd79325d543921","classifier; Feature selection; genetic algorithms; multidimensional data; search",2-s2.0-0024895461
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021819131&doi=10.1016%2f0004-3702%2885%2990042-6&partnerID=40&md5=87b55b82a0d17485d6efc44dd405c5f3",,2-s2.0-0021819131
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022514018&doi=10.1145%2f4904.4999&partnerID=40&md5=6d0862694e32d389b80a85ddae3dc5b6","Concurrent programs; parallelism; temporal logic",2-s2.0-0022514018
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84918358658&doi=10.1145%2f321356.321363&partnerID=40&md5=149dce79ac57397ef87f38591465caf7",,2-s2.0-84918358658
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864455691&doi=10.1109%2fICRA.2012.6224623&partnerID=40&md5=a81e8a10a9a7197434c81394e081d4e5",,2-s2.0-84864455691
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022130025&doi=10.1177%2f027836498500400308&partnerID=40&md5=9afe7c4b007ee8ae44029e103e62f9c1",,2-s2.0-0022130025
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949501427&partnerID=40&md5=5ec48c76b9f0abd46807affbf912d868",,2-s2.0-77949501427
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030102642&doi=10.1016%2f0378-2166%2895%2900014-3&partnerID=40&md5=a2eadbb3b3f6f393c719fab7fd19080c",,2-s2.0-0030102642
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090802041&partnerID=40&md5=b62a0355bd7540c48248e50907cd26be",,2-s2.0-85090802041
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-51949086172&partnerID=40&md5=c58b8278c39e927c5601b95cf3d80a00",,2-s2.0-51949086172
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002262966&doi=10.1016%2fS0165-0114%2896%2900339-9&partnerID=40&md5=22db02f98e70aa50b202817e48babb44","Fuzzy majority; Fuzzy preference relations; Multipurpose decision making; Preference orderings; Selection process; Utility functions",2-s2.0-0002262966
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002018302&doi=10.1016%2f0364-0213%2889%2990016-5&partnerID=40&md5=525c926c344af1f8f557220ba38c9dc9",,2-s2.0-0002018302
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018235476&doi=10.1016%2fS0364-0213%2878%2980004-4&partnerID=40&md5=ea503d2c6c894cd7faa86e5c2594ac19",,2-s2.0-0018235476
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-56449086680&doi=10.1145%2f1390156.1390208&partnerID=40&md5=bf8d7a9709720e677e0f7383ef27513b",,2-s2.0-56449086680
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021513522&doi=10.1145%2f1634.1886&partnerID=40&md5=ce40d283ef179f4ce1d90bd792ae7e75",,2-s2.0-0021513522
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249815487&doi=10.1016%2fj.neunet.2007.04.003&partnerID=40&md5=a4cd667bfb764d8659e28783985f3fb9","Chaos; Lyapunov exponent; Memory capability; Reservoir computing",2-s2.0-34249815487
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032665183&doi=10.1109%2f5254.769885&partnerID=40&md5=1bcfd2cbd5c86bb5c12a2078a32194c1",,2-s2.0-0032665183
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-7544246336&doi=10.1023%2fB%3aJOSH.0000046076.75950.0b&partnerID=40&md5=23eabb0237f915bb8b89ac576cf7eccf","Hospital personnel scheduling; Nurse rostering",2-s2.0-7544246336
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036856028&doi=10.1023%2fA%3a1020564024509&partnerID=40&md5=3e1708c0332710a14534a4ac82145af5","Dynamic motion planning; Mobile robots; Potential field",2-s2.0-0036856028
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-69549120627&doi=10.1109%2fIROS.2008.4650967&partnerID=40&md5=19858eadc5c85f8894b53bee222f1641",,2-s2.0-69549120627
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016564037&doi=10.1145%2f321906.321910&partnerID=40&md5=ddd64e273148842980a569a56a5398cd","algorithm; computattonal complexity; maxima of a set of vectors; number of comparisons; recurrence",2-s2.0-0016564037
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951950367&partnerID=40&md5=b45360ba70da10723480602eb4638a91","Bioinformatics; Linear algebra in RKHS; Random walks; Rational kernels; Semirings; Spectral decomposition; Sylvester equations; Transducers",2-s2.0-77951950367
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964484689&doi=10.1186%2fs40648-014-0001-z&partnerID=40&md5=2a687bbf14bc0899b3d233e45ec57d92","Intelligent vehicles; Motion models; Motion prediction; Risk assessment",2-s2.0-84964484689
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-27444431878&doi=10.1613%2fjair.1141&partnerID=40&md5=01bb6e88a4df1977227d262b3744ab53",,2-s2.0-27444431878
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030263767&doi=10.1016%2f0004-3702%2895%2900103-4&partnerID=40&md5=2688bacf28116c9d965c0a1564e094f6",,2-s2.0-0030263767
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-45549117138&doi=10.1016%2f0364-0213%2888%2990007-9&partnerID=40&md5=c883e661f244cf750958a10fff7fb268",,2-s2.0-45549117138
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022226575&doi=10.1016%2f0004-3702%2885%2990016-5&partnerID=40&md5=18a22ba49a02c66b553d92f8e440e98a",,2-s2.0-0022226575
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-4644223451&doi=10.1023%2fB%3aVISI.0000042993.50813.60&partnerID=40&md5=38f8f41ff2daf9da0fb4f829ae669d44","3D object reconstruction; Appearance modelling; Color constancy; Geometric invariance; Image retrieval; Photometric invariance; Pose estimation; Scientific image collections; Sensory information; Super resolution; Wide baseline stereo",2-s2.0-4644223451
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033100318&doi=10.1016%2fS0031-3203%2898%2900036-3&partnerID=40&md5=b1cf54ff45596eb2b2639eb31cab1f0e","Color constancy; Color models; Dichromatic reflection; Multicolored objects; Object recognition; Photometric color invariants; Reflectance properties",2-s2.0-0033100318
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025889915&doi=10.1016%2f0893-6080%2891%2990012-T&partnerID=40&md5=4aea4bb4c048988996a77b86cd0c4c39","Adaptive resonance theory; ARTMAP; Expert system; Machine learning; Mushroom database; Prediction; Self-organization; Supervised learning",2-s2.0-0025889915
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023362558&doi=10.1177%2f027836498700600201&partnerID=40&md5=6ae4f05ea88fcd16a584cb5bbe177aec",,2-s2.0-0023362558
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873847169&doi=10.1016%2fj.cogpsych.2012.12.002&partnerID=40&md5=daa1ae1a78ee70d12703de5366773d8a","Bilingual advantage; Cognitive control; Executive processing",2-s2.0-84873847169
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-27844605876&partnerID=40&md5=302397ab7fd648967d2e4385b34ee56d","Gaussian processes; Latent variable models; Principal component analysis; Spectral methods; Unsupervised learning; Visualisation",2-s2.0-27844605876
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000370455&doi=10.1016%2f0165-0114%2894%2990229-1&partnerID=40&md5=aade9994d348d150cfb3a9cd4ce9ac9b","Fuzzy set; intuitionistic fuzzy set",2-s2.0-0000370455
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0015374663&doi=10.1080%2f01969727208542910&partnerID=40&md5=6bcd1105a046442f09a10bf8b90b2e66",,2-s2.0-0015374663
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026755044&doi=10.1016%2f0031-3203%2892%2990007-6&partnerID=40&md5=4d7b7b96ce6ac15231d46db641da7230","Classification; Face detection; Face identification; Facial expressions; Facial features",2-s2.0-0026755044
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976789814&doi=10.1145%2f321992.321993&partnerID=40&md5=947d428f6771170455279e1e1c3d412c","all pairs problem; analysis of algorithms; graph theory; network theory; shortest paths; single source problem; sparse networks; worst-case analysis",2-s2.0-84976789814
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000845339&doi=10.1016%2f0010-0285%2875%2990023-7&partnerID=40&md5=b0f46d701af781d6a6e61984d4ec681d",,2-s2.0-0000845339
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-3042681632&doi=10.1109%2frobot.2004.1302409&partnerID=40&md5=b04595848fd3876bb53e026870ec884c",,2-s2.0-3042681632
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0346781553&doi=10.1016%2fS0165-0114%2803%2900111-8&partnerID=40&md5=bfe33ec6111ea22905032ec84d184a51","Fuzzy rule based systems; Genetic algorithms; Genetic fuzzy systems; Learning; Tuning",2-s2.0-0346781553
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032624184&doi=10.1023%2fa%3a1007562322031&partnerID=40&md5=a1c537f70ba9bd49684b8ab79af1f817",,2-s2.0-0032624184
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956510865&partnerID=40&md5=f668985571bb10a418f85ad9a93547ed",,2-s2.0-77956510865
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951258382&doi=10.1016%2fj.patcog.2010.03.004&partnerID=40&md5=c786702487635a3b0e037f1a13c03a6f","3D measuring devices; Active stereo; Coded patterns; Computer vision; Fourier transform profilometry; Pattern projection; Structured light",2-s2.0-77951258382
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242485639&doi=10.1016%2fj.jml.2003.08.006&partnerID=40&md5=6fec83da5646098c4862d5671c74bcc4",,2-s2.0-0242485639
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000016031&doi=10.1613%2fjair.616&partnerID=40&md5=29063ff4c76d4634eb86ba57499ffb7d",,2-s2.0-0000016031
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1842712330&doi=10.1016%2fj.patcog.2003.10.012&partnerID=40&md5=a8462f5bf31dcf088fbab899c17633f2","OCR; Text detection; Text enhancement; Text information extraction; Text localization; Text tracking",2-s2.0-1842712330
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242703954&doi=10.1023%2fA%3a1022235519958&partnerID=40&md5=e916d820585298499df3aca1371e7e12","Dynamic scheduling; Predictive-reactive scheduling; Rescheduling",2-s2.0-0242703954
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032596586&partnerID=40&md5=9ccea201a3a28d1c8b1cc7160d68ddbc",,2-s2.0-0032596586
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000851111&doi=10.1016%2f0010-0285%2872%2990019-9&partnerID=40&md5=9dffd03e2bf4b91d0c0baa3535e13a82",,2-s2.0-0000851111
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-73649115991&doi=10.1613%2fjair.2808&partnerID=40&md5=de1b9b2450764a127fcacfc119d7965a",,2-s2.0-73649115991
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0041386587&doi=10.1016%2fS0004-3702%2803%2900054-7&partnerID=40&md5=596be312ec3b101298ab242fa9700f36",,2-s2.0-0041386587
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030164133&doi=10.1006%2fcogp.1996.0008&partnerID=40&md5=a35e6bf4c61f3791707d832495292289",,2-s2.0-0030164133
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026900441&doi=10.1007%2fBF00127171&partnerID=40&md5=bb9a447217b61380b353d002c9b9c26a",,2-s2.0-0026900441
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-24944462936&doi=10.1002%2fint.20097&partnerID=40&md5=dd25a4a1aa79c11afceea0d1d4bded27",,2-s2.0-24944462936
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-4243189286&doi=10.1145%2f876638.876643&partnerID=40&md5=5657623ff65abd2f9e959dd0081a1ab8","Abstraction; Hardware verification; Symbolic model checking; Temporal logic",2-s2.0-4243189286
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036791948&doi=10.1023%2fA%3a1019956318069&partnerID=40&md5=316232df5bb13058a84bcff692f291f9","Classification; Inductive learning; Meta-knowledge",2-s2.0-0036791948
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0346942368&doi=10.1613%2fjair.575&partnerID=40&md5=e8a911500d98d55744a7ddddc7d0b719",,2-s2.0-0346942368
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0041382198&doi=10.1016%2f0165-0114%2880%2990062-7&partnerID=40&md5=6ca1231c013a347f841243646b541685","Aggregation of fuzzy sets; Class of operators; Compensation; Decision; Empirical results",2-s2.0-0041382198
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-3042532183&doi=10.1109%2frobot.2004.1307969&partnerID=40&md5=a5ba45086b8bd6dfabb41db2bd5e7868",,2-s2.0-3042532183
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056036288&partnerID=40&md5=7b33cd99d00dd353a0f84fa2c1de0cb1",,2-s2.0-85056036288
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955858775&partnerID=40&md5=6a0904c28b2a098b2f7f989cce366f39","Classification; Empirical risk minimization; Logistic regression; Optimization; Privacy; Support vector machines",2-s2.0-79955858775
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881041271&doi=10.5591%2f978-1-57735-516-8%2fIJCAI11-267&partnerID=40&md5=6284737611e9d88faf88e7254378c55c",,2-s2.0-84881041271
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79851513710&doi=10.1007%2fs11263-010-0380-4&partnerID=40&md5=0cafc592cb607419ffc57b61ce0d0929","Deformable; Mean-shift; Registration",2-s2.0-79851513710
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0442289111&doi=10.1016%2fS1474-0346%2802%2900011-3&partnerID=40&md5=0be866f84418a307d2bda1cd99e27734","Constraint-handling; Evolutionary optimization; Genetic algorithms; Multiobjective optimization; Numerical optimization; Self-adaptation",2-s2.0-0442289111
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929503174&doi=10.1016%2fj.patcog.2015.03.009&partnerID=40&md5=58b643c9aecfc7eafdd9cc7ff240615e","Classification; Independence; k-Fold cross validation; Leave-one-out cross validation; Sampling distribution",2-s2.0-84929503174
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-68249099005&doi=10.1007%2fs10951-008-0090-8&partnerID=40&md5=156c59ca21dc666dc90978c389678cbb","Agent-based scheduling; Dynamic scheduling; Predictive-reactive scheduling; Robust scheduling",2-s2.0-68249099005
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035369022&doi=10.1016%2fS0004-3702%2801%2900108-4&partnerID=40&md5=01feb60492782a2fcbb37c08f6cbc7ed","Domain-independent heuristics; Forward/backward search; Graphplan; Heuristic search; Non-optimal planning; Planning; Strips",2-s2.0-0035369022
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945709185&doi=10.1145%2f321150.321157&partnerID=40&md5=4ac134b1b31521269863be732a77b492",,2-s2.0-84945709185
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023846591&doi=10.1016%2f0893-6080%2888%2990014-7&partnerID=40&md5=a7cb3da7ecaa4e3a5b9126634c3d0552",,2-s2.0-0023846591
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057282778&partnerID=40&md5=28184ef7ef2954d7d166f351aa845999",,2-s2.0-85057282778
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887452388&doi=10.1007%2fs00521-013-1362-6&partnerID=40&md5=3ca87ceebfc6ad1ad90edc7e92059092","Canonical correlation analysis; Co-regularization; Co-training; Multi-view learning; Statistical learning theory",2-s2.0-84887452388
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-74449089236&doi=10.1016%2fj.patcog.2009.10.010&partnerID=40&md5=e4da44d78fe999c05e6f2e6f5771d977","Active contour models; Chan-Vese (C-V) model; Image segmentation; LBF model",2-s2.0-74449089236
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036149522&doi=10.1016%2fS0004-3702%2801%2900129-1&partnerID=40&md5=425ec8eda0809b15361bbf3f0f828297","Computer chess; Evaluation function; Game tree search; Parallel search; Search extensions; Selective search",2-s2.0-0036149522
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0010122418&doi=10.1016%2fS0004-3702%2802%2900187-X&partnerID=40&md5=75e7cb1b7e731ebb0a0b9964387ddfcd","Answer set programming; Logic programs; Optimization; Stable model semantics; Weight constraints",2-s2.0-0010122418
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-38649089443&doi=10.1177%2f0278364907087172&partnerID=40&md5=28f6dfcac0a47693c05977ccfdfabe78","Grasping; Learning and adaptive systems; Perception; Personal robots; Robotics; Vision of grasping",2-s2.0-38649089443
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026972446&partnerID=40&md5=2574e97729e4965895f84cfe6a98f7aa",,2-s2.0-0026972446
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979775123&doi=10.1016%2fj.patcog.2016.07.001&partnerID=40&md5=852df9e23d17f93517e03ab8577da6db","Aerial scenes; Convolutional neural networks; Deep learning; Feature extraction; Fine-tune; Hyperspectral images; Remote sensing",2-s2.0-84979775123
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002656190&doi=10.1016%2fS0364-0213%2885%2980010-0&partnerID=40&md5=df90d98b9ec7089b7e3fa9eabe7339eb",,2-s2.0-0002656190
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001147815&doi=10.1016%2f0010-0285%2872%2990014-X&partnerID=40&md5=57863bad4c3dd97a2f27a684c33581be",,2-s2.0-0001147815
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990622810&doi=10.1111%2fj.1467-8640.1988.tb00284.x&partnerID=40&md5=b8733028b3da03271109cd43acb856e0","limites de ressources; planification; planning; practical reasoning; raisonnement pratique; resource bounds",2-s2.0-84990622810
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962321579&partnerID=40&md5=05f85cde1236378b7e15e988a8c821c8","Reinforcement learning; Risk sensitivity; Safe exploration; Teacher advice",2-s2.0-84962321579
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018632276&doi=10.1016%2fS0364-0213%2879%2980012-9&partnerID=40&md5=7adb3d046796714bc00916a0ea45f649",,2-s2.0-0018632276
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037448308&doi=10.1016%2fS0165-0114%2802%2900127-6&partnerID=40&md5=be0a38d6abc79d6db6cbfdd5c0c8aa62","Fuzzy set; Interval valued fuzzy set; Interval valued intuitionistic fuzzy set; Intuitionistic fuzzy set; Relationship between models",2-s2.0-0037448308
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029210635&doi=10.1016%2f0004-3702%2894%2900011-O&partnerID=40&md5=db5d4e9ba46e3f7adc1b856b943897ee",,2-s2.0-0029210635
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022661717&doi=10.1016%2f0004-3702%2886%2990032-9&partnerID=40&md5=cf5db4b9165502ab19c6b881f8b96b54",,2-s2.0-0022661717
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016560084&doi=10.1145%2f321906.321909&partnerID=40&md5=67b383106d9c72f6f6ee57a7850f389f","approximation algorithm; knapsack problem; P-complete problem; polynomial time algorithm; sum of subset problem",2-s2.0-0016560084
